0;>  0.50
0.01;>  0.50
0.02;>  0.50
0.03;>  0.50
0.04;>  0.50
0.05;>  0.50
0.06;>  0.50
0.07;>  0.50
0.08;>  0.50
0.09;>  0.50
0.1;>  0.50
0.11;>  0.50
0.12;>  0.50
0.13;>  0.50
0.14;>  0.50
0.15;>  0.50
0.16;>  0.50
0.17;>  0.50
0.18;>  0.50
0.19;>  0.50
0.2;>  0.50
0.21;>  0.50
0.22;>  0.50
0.23;>  0.50
0.24;>  0.50
0.25;>  0.50
0.26;>  0.50
0.27;>  0.50
0.28;>  0.50
0.29;>  0.50
0.3;>  0.50
0.31;>  0.50
0.32;>  0.50
0.33;>  0.50
0.34;>  0.50
0.35;>  0.50
0.36;>  0.50
0.37;>  0.50
0.38;>  0.50
0.39;>  0.50
0.4;>  0.50
0.41;>  0.50
0.42;>  0.50
0.43;>  0.50
0.44;>  0.50
0.45;>  0.50
0.46;0.497623973181652
0.47;0.492987168552597
0.48;0.488422316631264
0.49;0.483927304456472
0.5;0.479500122199208
0.51;0.475138856097698
0.52;0.470841681990189
0.53;0.466606859483088
0.54;0.462432726449844
0.55;0.458317694132327
0.56;0.454260242565926
0.57;0.450258916380915
0.58;0.446312320930697
0.59;0.442419118716225
0.6;0.438578026079283
0.61;0.43478781014021
0.62;0.431047285958267
0.63;0.427355313895081
0.64;0.423710797163628
0.65;0.420112679546974
0.66;0.416559943272555
0.67;0.413051607029171
0.68;0.409586724115105
0.69;0.406164380706872
0.7;0.40278369423908
0.71;0.399443811886775
0.72;0.396143909142417
0.73;0.392883188480327
0.74;0.389660878102098
0.75;0.386476230757019
0.76;0.383328522632066
0.77;0.380217052306484
0.78;0.377141139766405
0.79;0.374100125499392
0.8;0.371093369523648
0.81;0.368120250694602
0.82;0.365180165833265
0.83;0.362272529005949
0.84;0.359396770822103
0.85;0.356552337769053
0.86;0.353738691581292
0.87;0.350955308642132
0.88;0.348201679415703
0.89;0.345477307907417
0.9;0.342781711151172
0.91;0.340114418721671
0.92;0.337474972270369
0.93;0.334862925083647
0.94;0.33227784166191
0.95;0.329719297318419
0.96;0.327186877796711
0.97;0.324680178905563
0.98;0.322198806170528
0.99;0.31974237450111
1;0.317310507872731
1.01;0.314902839022683
1.02;0.312519009159324
1.03;0.310158667683799
1.04;0.307821471923637
1.05;0.305507086877606
1.06;0.303215184971233
1.07;0.300945445822463
1.08;0.298697556016924
1.09;0.29647120889233
1.1;0.29426610433156
1.11;0.292081948533404
1.12;0.289918453941072
1.13;0.287775338884116
1.14;0.285652327515991
1.15;0.283549149616779
1.16;0.281465540430181
1.17;0.279401240506664
1.18;0.277355995552474
1.19;0.275329556284251
1.2;0.273321678288997
1.21;0.271332121889135
1.22;0.269360652012459
1.23;0.267407038066735
1.24;0.265471053818765
1.25;0.263552477277703
1.26;0.261651090582464
1.27;0.259766679893015
1.28;0.257899035285425
1.29;0.256047950650475
1.3;0.254213223595707
1.31;0.252394655350759
1.32;0.250592050675849
1.33;0.248805217773281
1.34;0.247033968201854
1.35;0.245278116794051
1.36;0.243537481575897
1.37;0.241811883689392
1.38;0.240101147317399
1.39;0.238405099610907
1.4;0.236723570618564
1.41;0.235056393218408
1.42;0.233403403051692
1.43;0.231764438458747
1.44;0.230139340416781
1.45;0.228527952479565
1.46;0.226930120718919
1.47;0.225345693703575
1.48;0.223774522304429
1.49;0.222216459846416
1.5;0.220671361922301
1.51;0.2191390863752
1.52;0.217619493249608
1.53;0.216112444743814
1.54;0.21461780516367
1.55;0.213135440877659
1.56;0.211665220273216
1.57;0.210207013714265
1.58;0.208760693499918
1.59;0.207326133824315
1.6;0.205903210737547
1.61;0.204491802107641
1.62;0.203091787583562
1.63;0.201703048559204
1.64;0.200325468138328
1.65;0.198958931100437
1.66;0.197603323867529
1.67;0.196258534471722
1.68;0.194924452523712
1.69;0.193600969182046
1.7;0.192287977123169
1.71;0.190985370512242
1.72;0.189693044974685
1.73;0.188410897568435
1.74;0.187138826756902
1.75;0.185876732382584
1.76;0.184624515641335
1.77;0.183382079057262
1.78;0.182149326458232
1.79;0.180926162951967
1.8;0.179712494902721
1.81;0.178508229908503
1.82;0.177313276778852
1.83;0.176127545513123
1.84;0.174950947279295
1.85;0.173783394393267
1.86;0.172624800298631
1.87;0.171475079506247
1.88;0.170334147734826
1.89;0.169201921656261
1.9;0.168078319031813
1.91;0.16696325865606
1.92;0.165856660339275
1.93;0.164758444890206
1.94;0.163668534099227
1.95;0.162586850721878
1.96;0.161513318462747
1.97;0.160447861959714
1.98;0.159390406768538
1.99;0.158340879347769
2;0.157299207045138
2.01;0.156265318079257
2.02;0.15523914152827
2.03;0.154220607321346
2.04;0.153209646213771
2.05;0.152206189781655
2.06;0.151210170406918
2.07;0.150221521264572
2.08;0.149240176310263
2.09;0.148266070266178
2.1;0.14729913861675
2.11;0.146339317585305
2.12;0.145386544130454
2.13;0.144440755932852
2.14;0.143501891384179
2.15;0.142569889576338
2.16;0.141644690288957
2.17;0.140726233986757
2.18;0.1398144617976
2.19;0.13890931551047
2.2;0.138010737563668
2.21;0.13711867103522
2.22;0.136233059633468
2.23;0.135353847687836
2.24;0.13448098013789
2.25;0.13361440253209
2.26;0.13275406100748
2.27;0.13189990228896
2.28;0.131051873678918
2.29;0.130209923048983
2.3;0.129373998831949
2.31;0.128544050013837
2.32;0.127720026124198
2.33;0.126901877236182
2.34;0.126089553947313
2.35;0.125283007380026
2.36;0.124482189172423
2.37;0.123687051471161
2.38;0.122897546924472
2.39;0.1221136286753
2.4;0.121335250352586
2.41;0.120562366072657
2.42;0.119794930420567
2.43;0.119032898451909
2.44;0.11827622568446
2.45;0.117524868092009
2.46;0.116778782098298
2.47;0.116037924571058
2.48;0.115302252816153
2.49;0.114571724569806
2.5;0.113846298001088
2.51;0.113125931693991
2.52;0.112410584650291
2.53;0.111700216282063
2.54;0.110994786406386
2.55;0.110294255240143
2.56;0.109598583394904
2.57;0.108907731871892
2.58;0.108221662057035
2.59;0.107540335714073
2.6;0.106863714987942
2.61;0.106191762387668
2.62;0.105524440790085
2.63;0.104861713433159
2.64;0.104203543911501
2.65;0.103549896171947
2.66;0.102900734509214
2.67;0.102256023561616
2.68;0.101615728306858
2.69;0.100979814057888
2.7;0.100348246456807
2.71;0.0997209914789716
2.72;0.0990980154167336
2.73;0.0984792848838371
2.74;0.0978647668094901
2.75;0.0972544284345885
2.76;0.0966482373080001
2.77;0.0960461612829021
2.78;0.0954481685131772
2.79;0.094854227449862
2.8;0.0942643068376496
2.81;0.0936783757114451
2.82;0.0930964033909857
2.83;0.0925183594855183
2.84;0.0919442138783546
2.85;0.0913739367318096
2.86;0.090807498481938
2.87;0.0902448698353829
2.88;0.0896860217662725
2.89;0.0891309255131599
2.9;0.0885795525760097
2.91;0.0880318747132258
2.92;0.0874878639387234
2.93;0.086947492519043
2.94;0.0864107329705052
2.95;0.085877558054444
2.96;0.0853479407823647
2.97;0.0848218544012203
2.98;0.084299272398801
2.99;0.0837801684990469
3;0.0832645166594344
3.01;0.0827522910684008
3.02;0.0822434661428051
3.03;0.0817380165254225
3.04;0.0812359170824742
3.05;0.0807371429011926
3.06;0.0802416692874173
3.07;0.0797494717632259
3.08;0.0792605260645968
3.09;0.0787748081371569
3.1;0.0782922941417636
3.11;0.0778129604403675
3.12;0.0773367836018021
3.13;0.0768637403975807
3.14;0.0763938077997416
3.15;0.0759269629787215
3.16;0.0754631833012586
3.17;0.0750024463283223
3.18;0.0745447298130709
3.19;0.0740900116988353
3.2;0.0736382701171308
3.21;0.0731894833856925
3.22;0.0727436300065391
3.23;0.0723006886640593
3.24;0.0718606382211765
3.25;0.0714234577253461
3.26;0.0709891263948202
3.27;0.0705576236248342
3.28;0.0701289289837952
3.29;0.0697030222115127
3.3;0.0692798832174512
3.31;0.0688594920790052
3.32;0.0684418290397966
3.33;0.0680268745079919
3.34;0.0676146090546429
3.35;0.067205013412046
3.36;0.0667980684721233
3.37;0.0663937552848237
3.38;0.0659920550565432
3.39;0.0655929491485653
3.4;0.065196419075521
3.41;0.0648024465038668
3.42;0.0644110132485364
3.43;0.0640221012789011
3.44;0.0636356927060412
3.45;0.0632517697888708
3.46;0.0628703149307969
3.47;0.0624913106783056
3.48;0.0621147397195662
3.49;0.0617405848830506
3.5;0.0613688291361715
3.51;0.0609994555839342
3.52;0.0606324474676064
3.53;0.0602677881634039
3.54;0.05990546118119
3.55;0.0595454501631928
3.56;0.0591877388827357
3.57;0.0588323112429834
3.58;0.0584791512757037
