0;> 0.50;;;;
0.45;> 0.50;;;;
0.454936423077503;0.5;;;;
0.455148711967251;0.4999;;;;
0.455361072880697;0.4998;;;;
0.455573505885205;0.4997;;;;
0.45578601100662;0.4996;;;;
0.455998588270797;0.4995;;;;
0.456211237703612;0.4994;;;;
0.456423959330954;0.4993;;;;
0.456636753178732;0.4992;;;;
0.456849619272869;0.4991;;;;
0.457062557639306;0.499;;;;
0.457275568303999;0.4989;;;;
0.457488651292922;0.4988;;;;
0.457701806632066;0.4987;;;;
0.457915034347437;0.4986;;;;
0.458128334465059;0.4985;;;;
0.458341707010971;0.4984;;;;
0.458555152011231;0.4983;;;;
0.458768669491913;0.4982;;;;
0.458982259479105;0.4981;;;;
0.459195921998916;0.498;;;;
0.459409657077468;0.4979;;;;
0.459623464740902;0.4978;;;;
0.459837345015375;0.4977;;;;
0.460051297927061;0.4976;;;;
0.46026532350215;0.4975;;;;
0.460479421766849;0.4974;;;;
0.460693592747384;0.4973;;;;
0.460907836469994;0.4972;;;;
0.461122152960938;0.4971;;;;
0.461336542246489;0.497;;;;
0.46155100435294;0.4969;;;;
0.461765539306598;0.4968;;;;
0.46198014713379;0.4967;;;;
0.462194827860857;0.4966;;;;
0.462409581514157;0.4965;;;;
0.462624408120068;0.4964;;;;
0.462839307704981;0.4963;;;;
0.463054280295307;0.4962;;;;
0.463269325917471;0.4961;;;;
0.463484444597919;0.496;;;;
0.46369963636311;0.4959;;;;
0.463914901239522;0.4958;;;;
0.464130239253651;0.4957;;;;
0.464345650432006;0.4956;;;;
0.464561134801119;0.4955;;;;
0.464776692387533;0.4954;;;;
0.464992323217812;0.4953;;;;
0.465208027318536;0.4952;;;;
0.465423804716302;0.4951;;;;
0.465639655437725;0.495;;;;
0.465855579509434;0.4949;;;;
0.46607157695808;0.4948;;;;
0.466287647810327;0.4947;;;;
0.466503792092858;0.4946;;;;
0.466720009832372;0.4945;;;;
0.466936301055588;0.4944;;;;
0.467152665789239;0.4943;;;;
0.467369104060077;0.4942;;;;
0.467585615894871;0.4941;;;;
0.467802201320406;0.494;;;;
0.468018860363486;0.4939;;;;
0.46823559305093;0.4938;;;;
0.468452399409579;0.4937;;;;
0.468669279466285;0.4936;;;;
0.468886233247922;0.4935;;;;
0.469103260781379;0.4934;;;;
0.469320362093563;0.4933;;;;
0.4695375372114;0.4932;;;;
0.46975478616183;0.4931;;;;
0.469972108971813;0.493;;;;
0.470189505668326;0.4929;;;;
0.470406976278362;0.4928;;;;
0.470624520828933;0.4927;;;;
0.470842139347068;0.4926;;;;
0.471059831859813;0.4925;;;;
0.471277598394231;0.4924;;;;
0.471495438977406;0.4923;;;;
0.471713353636434;0.4922;;;;
0.471931342398433;0.4921;;;;
0.472149405290535;0.492;;;;
0.472367542339894;0.4919;;;;
0.472585753573676;0.4918;;;;
0.47280403901907;0.4917;;;;
0.473022398703279;0.4916;;;;
0.473240832653524;0.4915;;;;
0.473459340897045;0.4914;;;;
0.4736779234611;0.4913;;;;
0.473896580372962;0.4912;;;;
0.474115311659923;0.4911;;;;
0.474334117349294;0.491;;;;
0.474552997468402;0.4909;;;;
0.474771952044593;0.4908;;;;
0.474990981105228;0.4907;;;;
0.47521008467769;0.4906;;;;
0.475429262789376;0.4905;;;;
0.475648515467703;0.4904;;;;
0.475867842740105;0.4903;;;;
0.476087244634032;0.4902;;;;
0.476306721176956;0.4901;;;;
0.476526272396362;0.49;;;;
0.476745898319757;0.4899;;;;
0.476965598974664;0.4898;;;;
0.477185374388622;0.4897;;;;
0.477405224589192;0.4896;;;;
0.477625149603949;0.4895;;;;
0.477845149460489;0.4894;;;;
0.478065224186423;0.4893;;;;
0.478285373809382;0.4892;;;;
